Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
CanLen,@CandiceLen,2024-05-12T14:32:18.000Z,True,It’s a TV show.,0,0,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/1600137263182221313/QciG5pYo_normal.jpg,https://x.com/CandiceLen/status/1789664906934972875,tweet_id:1789664906934972875
Sahir ذبابة إلكترونية,@Sahir5bt,2024-05-12T14:49:12.000Z,True,THE SILENT MAJORITY HAS SPOKEN.,0,0,0,2.4K,[],[],[],https://pbs.twimg.com/profile_images/1725225067175464960/UizFURdq_normal.jpg,https://x.com/Sahir5bt/status/1789669159409779133,tweet_id:1789669159409779133
Breaking News,@breakingUAnews,2024-05-11T13:04:49.000Z,True, Support ours! #Eurovision2024 #Ukraine️,0,0,0,7.5K,[],[],"['\\U0001f1fa\\U0001f1e6', '\\U0001f1fa\\U0001f1e6']",https://pbs.twimg.com/profile_images/1653355932036767744/j4WZVn7Z_normal.jpg,https://x.com/breakingUAnews/status/1789280501158539413,tweet_id:1789280501158539413
Breaking News,@breakingUAnews,2024-05-11T13:04:56.000Z,True,"Нідерланди дискваліфіковано з Євробачення-2024. Організатори оголосили, що Joost Klein не братиме участі у фіналі 68-го Пісенного конкурсу. Причиною стали звинувачення у насильстві щодо жінки зі знімальної групи. Крім того, виявилось, що артист симпатизує країні-агресору.",0,0,0,9.8K,[],[],"['\\u2757\\ufe0f', '\\U0001f1f3\\U0001f1f1']",https://pbs.twimg.com/profile_images/1653355932036767744/j4WZVn7Z_normal.jpg,https://x.com/breakingUAnews/status/1789280532162875828,tweet_id:1789280532162875828
Ragnarok,@rizzmatism,2024-05-12T14:37:19.000Z,True,Womp womp,0,0,0,983,[],[],[],https://pbs.twimg.com/profile_images/1690191776181891072/WFJly__O_normal.jpg,https://x.com/rizzmatism/status/1789666165964337439,tweet_id:1789666165964337439
"Lord Brian Urso, Lead Guitarist of Gideons Mob",@TheMobRules73,2024-05-13T07:39:43.000Z,True,my god the SOY and BETA ENERGY coming from this video is just off the charts.  Get a life.,0,0,0,108,[],[],[],https://pbs.twimg.com/profile_images/1611677603978436609/90sCryve_normal.jpg,https://x.com/TheMobRules73/status/1789923464670830983,tweet_id:1789923464670830983
Icelander,@islandjanin,2024-05-11T12:44:06.000Z,True,,0,0,0,446,[],[],"['\\U0001f4aa\\U0001f3fb', '\\U0001f4aa\\U0001f3fb', '\\U0001f4aa\\U0001f3fb']",https://pbs.twimg.com/profile_images/1791171409881829376/7rtPc_4l_normal.jpg,https://x.com/islandjanin/status/1789275286866944394,tweet_id:1789275286866944394
OL,@speedymc67,2024-05-12T16:44:03.000Z,False,"Go to Gaza or West Bank, then you will feel really betrayed after they will behead you or throw you from a roof because you are LGBTQ...",0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1043186179703754752/oSpeNJpw_normal.jpg,https://x.com/speedymc67/status/1789698059703640379,tweet_id:1789698059703640379
Janek,@CohenJanek,2024-05-11T13:27:27.000Z,False,Still hurts?,0,0,0,333,[],[],[],https://pbs.twimg.com/profile_images/1755042145075949568/t0L0CUux_normal.jpg,https://x.com/CohenJanek/status/1789286197140857204,tweet_id:1789286197140857204
✿VIKI✿ || moonvale,@Wiksia7,2024-05-11T12:26:00.000Z,False,Crying... You're a king Jendrik we love you ,0,0,0,1.8K,[],[],['\\u2764\\ufe0f'],https://pbs.twimg.com/profile_images/1787242704138588160/FcE3uJYO_normal.jpg,https://x.com/Wiksia7/status/1789270732368719950,tweet_id:1789270732368719950
Neta,@Netadaf,2024-05-12T15:03:18.000Z,False,,0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/967305910136827905/8oiE_W2-_normal.jpg,https://x.com/Netadaf/status/1789672707581178267,tweet_id:1789672707581178267
Shamir Seidman,@Tonythehippo,2024-05-12T14:28:16.000Z,False,,0,0,0,182,[],[],[],https://pbs.twimg.com/profile_images/3103154627/04be5cb5f23eaaf6034d7041c48fe969_normal.jpeg,https://x.com/Tonythehippo/status/1789663891422630043,tweet_id:1789663891422630043
Dominik,@sankt_nick,2024-05-11T19:39:17.000Z,False,,0,0,0,405,[],[],[],https://pbs.twimg.com/profile_images/1761126784001593344/1FJzagq5_normal.jpg,https://x.com/sankt_nick/status/1789379774386700552,tweet_id:1789379774386700552
Prince Of Egypt,@DantheManOkay,2024-05-12T14:41:03.000Z,False,Grow up baby,0,0,0,69,[],[],[],https://pbs.twimg.com/profile_images/1784544933229072385/qBdvJY9P_normal.jpg,https://x.com/DantheManOkay/status/1789667105811411386,tweet_id:1789667105811411386
ilana TOP 5,@detestoelfutbol,2024-05-11T13:16:06.000Z,False,you got 0 points from the audience you are not relevant whatsover,0,0,0,601,[],[],[],https://pbs.twimg.com/profile_images/1789118470413512704/n0_Xs_Zq_normal.jpg,https://x.com/detestoelfutbol/status/1789283343076315140,tweet_id:1789283343076315140
NiceDay,@NiceDay42,2024-05-11T15:48:26.000Z,False,"Treibt dich das hart um, dass die politischen Kapperversuche von Antisemiten nicht so aufgegangen sind, wie vorgestellt?",0,0,0,101,[],[],[],https://pbs.twimg.com/profile_images/1733144834645360641/v75_s-qd_normal.jpg,https://x.com/NiceDay42/status/1789321677081301424,tweet_id:1789321677081301424
La Blah,@LeBlah,2024-05-11T15:32:28.000Z,False,Stop Basing,0,0,0,93,[],[],[],https://pbs.twimg.com/profile_images/378800000076757358/7230c9db8bf987a2d464143c9c741255_normal.jpeg,https://x.com/LeBlah/status/1789317658774499829,tweet_id:1789317658774499829
Lynne Stevens,@littlefairy60,2024-05-11T15:07:30.000Z,False,Well said Jendrik.,0,0,0,205,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/littlefairy60/status/1789311374201368875,tweet_id:1789311374201368875
ᚱᛇᛞᚹᚢᛚᚠ,@RaulManuel,2024-05-11T12:54:52.000Z,False,"Danke für deiner Wörter, Jendrik.",0,0,0,167,[],[],[],https://pbs.twimg.com/profile_images/1661339419922649088/sy1s5vj8_normal.jpg,https://x.com/RaulManuel/status/1789277999528870121,tweet_id:1789277999528870121
Kartoffelkopf ,@Kartoffelkopf0,2024-05-11T12:04:46.000Z,False,"Fake Applause was already a thing when you performed, so don't act like it's something new. Russia got fake Applause in 2014 as well",0,0,0,1.9K,[],[],[],https://pbs.twimg.com/profile_images/1432256321752027139/WBG2BtEo_normal.jpg,https://x.com/Kartoffelkopf0/status/1789265388783517974,tweet_id:1789265388783517974
Free Range Doodle,@AmeUsn,2024-05-12T15:05:39.000Z,False,You feel betrayed? By a tv show. Dude. And why are you wearing your grandmother's sweatshirt?,0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1569750621456109571/KSdqSS70_normal.jpg,https://x.com/AmeUsn/status/1789673296440512684,tweet_id:1789673296440512684
Ophelia,@Ohhhhphelia,2024-05-12T20:42:19.000Z,False,,0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1611854868775596033/bKpe1Bx8_normal.jpg,https://x.com/Ohhhhphelia/status/1789758024757973142,tweet_id:1789758024757973142
chris,@itiscuri,2024-05-11T15:53:18.000Z,False,"Oh lord, now mossad and the german police have you on a list of people to hunt down for sure",0,0,0,59,[],[],[],https://pbs.twimg.com/profile_images/1566394776173305856/XNs7uqMb_normal.jpg,https://x.com/itiscuri/status/1789322900949917777,tweet_id:1789322900949917777
Valentina,@wheresValentina,2024-05-11T17:29:52.000Z,False,Thank u jendrik ,0,0,0,157,[],[],"['\\U0001f1f5\\U0001f1f8', '\\u2764\\ufe0f']",https://pbs.twimg.com/profile_images/1447455379357507585/_l1ddADl_normal.jpg,https://x.com/wheresValentina/status/1789347205838446770,tweet_id:1789347205838446770
Brick Top aka Mr.Pulford,@Eradicator_NYC,2024-05-12T14:26:05.000Z,False,,0,0,0,75,[],[],[],https://pbs.twimg.com/profile_images/1646377728076120065/L7106mj6_normal.jpg,https://x.com/Eradicator_NYC/status/1789663340551090395,tweet_id:1789663340551090395
040 EHV,@040EHV2,2024-05-11T12:30:22.000Z,False,There should not be room for antisemitsm.,0,0,0,217,[],[],[],https://pbs.twimg.com/profile_images/1491867090579558401/v0qwV3mx_normal.png,https://x.com/040EHV2/status/1789271834111709286,tweet_id:1789271834111709286
WilliamHolly,@William96348305,2024-05-12T16:01:21.000Z,False,Boo hoo.,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1712560482962272256/v5ZHvCFC_normal.jpg,https://x.com/William96348305/status/1789687316966953470,tweet_id:1789687316966953470
Grim,@grimlikereaper,2024-05-13T02:36:10.000Z,False,Homos for Hamas are so gay,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1734387006329778176/MYpxS_MY_normal.jpg,https://x.com/grimlikereaper/status/1789847074491568630,tweet_id:1789847074491568630
karolína |,@_karolina_tes,2024-05-11T12:50:36.000Z,False,"thank you jendrik, we love you",0,0,0,917,[],[],[],https://pbs.twimg.com/profile_images/1683060705707081729/lzxyxit0_normal.jpg,https://x.com/_karolina_tes/status/1789276922536509603,tweet_id:1789276922536509603
wille⸆⸉,@lifewasawilleow,2024-05-11T13:37:26.000Z,False,"GO OFF KING. TELL THEM. WE DONT FEEL HATE, 

(but a lot of disappointment towards them allowing a certain country to participate and break all the rules)",0,0,0,696,[],[],[],https://pbs.twimg.com/profile_images/1787929177527648256/Y1C0XeKO_normal.jpg,https://x.com/lifewasawilleow/status/1789288708186722779,tweet_id:1789288708186722779
Nicholas Jointson,@NickJointson,2024-05-11T15:19:26.000Z,False,Hitler would be proud Jendrik.,0,0,0,42,[],[],[],https://pbs.twimg.com/profile_images/1787553438789775360/tOcfOZRh_normal.jpg,https://x.com/NickJointson/status/1789314380636582311,tweet_id:1789314380636582311
Nir sparrow,@SparrowNir9034,2024-05-11T15:03:43.000Z,False,Vas the fuckt??,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1788317576621113344/KCY0SF_5_normal.jpg,https://x.com/SparrowNir9034/status/1789310422761267396,tweet_id:1789310422761267396
J’s Gaming World,@just_games1984,2024-05-12T17:31:03.000Z,False,How fragile you must be that a beautiful and talented Jewish woman brings you so much grief,0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/1630525754973859842/Ezup3-C9_normal.jpg,https://x.com/just_games1984/status/1789709888915997028,tweet_id:1789709888915997028
Andy,@andywithay1,2024-05-12T14:38:19.000Z,False,Snowflake posting a melt,0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1724736113972322304/irnY-5YD_normal.jpg,https://x.com/andywithay1/status/1789666419342536867,tweet_id:1789666419342536867
Laura,@noicingcupcake,2024-05-11T12:11:45.000Z,False,"Speak on it!! You worded this so eloquently and you are completely right. So so proud of you. Love you always, Jendrik",0,0,0,2.1K,[],[],[],https://pbs.twimg.com/profile_images/1544164098170097664/9XGK-ho5_normal.jpg,https://x.com/noicingcupcake/status/1789267145915871500,tweet_id:1789267145915871500
Amit,@SorryJustMizi,2024-05-11T12:40:15.000Z,False,Put your big boy pants on and get a grip sis,0,0,0,154,[],[],[],https://pbs.twimg.com/profile_images/1602759007311204354/2v6zRiEf_normal.jpg,https://x.com/SorryJustMizi/status/1789274318943195187,tweet_id:1789274318943195187
pierre n,@peiredejulhac,2024-05-11T13:16:13.000Z,False,"Ongepast gedrag heeft te maken met de deelnemers, niet met de landen.",0,0,0,127,[],[],[],https://pbs.twimg.com/profile_images/1487031780133818368/gl0c7h6T_normal.png,https://x.com/peiredejulhac/status/1789283370419028287,tweet_id:1789283370419028287
vandenbossche stijn,@vandenbosschest,2024-05-11T13:44:27.000Z,False,"Niemand die U verplicht van naar eurovision te kijken, niemand die de andere artiesten verplichte van naar Malmö te gaan.

Meer respect dan voor de sporters die weigeren tegen een Israëli te kampen dan deze bende would be wereld verbeteraars",0,0,0,126,[],[],[],https://pbs.twimg.com/profile_images/958672955206139904/S6q9mflu_normal.jpg,https://x.com/vandenbosschest/status/1789290475070915010,tweet_id:1789290475070915010
Van Cleemput T,@cleemput_t,2024-05-11T13:00:02.000Z,False,"Het gaat om zero-tolerance policy betreffende de kandidaten, niet hun land. Eurovisie is net als Olympische Spelen bedoeld als verbindende factor, los van al het politieke gekonkel maar dat zijn de meeste vergeten & ipv muziek/sport voorop te zetten gaat ‘t om dramaparades.",0,0,0,187,[],[],[],https://pbs.twimg.com/profile_images/1497090462062198803/U0rzL8tI_normal.jpg,https://x.com/cleemput_t/status/1789279296072106280,tweet_id:1789279296072106280
johan de bondt,@bibipralin,2024-05-12T06:46:51.000Z,False,Welke genocide?,0,0,0,5,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/bibipralin/status/1789547772229632196,tweet_id:1789547772229632196
Peter Boels,@BoelsPeter,2024-05-11T12:43:58.000Z,False,Heeft die zangeres dat op haar geweten?!?,0,0,0,174,[],[],[],https://pbs.twimg.com/profile_images/1524685663886614529/nJwfP1sM_normal.jpg,https://x.com/BoelsPeter/status/1789275256340742534,tweet_id:1789275256340742534
Peter C. 2.0,@peter_croughs,2024-05-11T15:36:42.000Z,False,Hulp aan Afrika? Stoppen ermee? In afrika is er zich immers (weer) een echte genocide aan het voltrekken.,0,0,0,46,[],[],[],https://pbs.twimg.com/profile_images/987987722555060225/eYMabA5t_normal.jpg,https://x.com/peter_croughs/status/1789318723569873202,tweet_id:1789318723569873202
Pogo,@Pogo_be,2024-05-11T19:16:43.000Z,False,Typisch woke om ongepast gedrag toe te laten en te verbloemen met geoorloofde terreur !!! get a life you moron!!!,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1764828377075105792/Vzoj74iD_normal.jpg,https://x.com/Pogo_be/status/1789374093319434580,tweet_id:1789374093319434580
Peter,@watishetfijnopX,2024-05-12T07:02:46.000Z,False,Je zegt het goed een land dus niet de zangers droeftoeter,0,0,0,7,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/watishetfijnopX/status/1789551776208761197,tweet_id:1789551776208761197
Fränk Vøgels,@FrankVogels666,2024-05-12T08:59:20.000Z,False,Welke genocide?,0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1792999994284212224/nrrTKf3X_normal.jpg,https://x.com/FrankVogels666/status/1789581111804272972,tweet_id:1789581111804272972
Ajacied56,@Ajacied562,2024-05-11T15:04:11.000Z,False,Genocide…???,0,0,0,62,[],[],[],https://pbs.twimg.com/profile_images/1485336069516283907/2o7k2Pv__normal.jpg,https://x.com/Ajacied562/status/1789310541451723215,tweet_id:1789310541451723215
Jan Laperre,@JLaperre,2024-05-11T13:29:51.000Z,False,We hebben hier een beleid dat om de zeven jaar op te rakelen.  Of geldt dat niet voor linkse rukkers?,0,0,0,98,[],[],[],https://pbs.twimg.com/profile_images/378800000552201542/db5eacc0fdc722eca847eb776e8c0b36_normal.jpeg,https://x.com/JLaperre/status/1789286802093658135,tweet_id:1789286802093658135
E. De Maesschalck,@edemaeco,2024-05-11T15:38:31.000Z,False,,0,0,0,50,[],[],[],https://pbs.twimg.com/profile_images/1132613142108868609/6SUUNylR_normal.jpg,https://x.com/edemaeco/status/1789319183202660651,tweet_id:1789319183202660651
Michael1965,@MichaelJa1965,2024-05-11T14:53:03.000Z,True,"Palestinians targeting their own for taking humanitarian aid without Hmas approval.

One of the victims is a child.",0,0,0,33,[],[],[],https://pbs.twimg.com/profile_images/1770600514847125504/OAXyZd1G_normal.jpg,https://x.com/MichaelJa1965/status/1789307739807592591,tweet_id:1789307739807592591
Sham,@SA8uk,2024-05-11T11:42:24.000Z,False,Criticism on #EurovisionThe saddest thing: Europapa is probably the entry with the most important message for Eurovision and Europe in general. And now this exact entry gets disqualified... This edition is so fucking cursed. #Eurovision2024,0,0,0,0,"['#Eurovision', '#Eurovision2024']",[],[],https://pbs.twimg.com/profile_images/1718581292818907136/pzPtcQE9_normal.jpg,https://x.com/SA8uk/status/1789259759507431883,tweet_id:1789259759507431883
voyager2,@shlomo_hazan,2024-05-11T15:22:19.000Z,True,His parents must be turning over in their graves,0,0,0,579,[],[],[],https://pbs.twimg.com/profile_images/1715004610367127552/FS5jPz9z_normal.jpg,https://x.com/shlomo_hazan/status/1789315103193477275,tweet_id:1789315103193477275
Bangladesh News 24,@bdnews24,2024-05-11T15:27:07.000Z,True,"𝗪𝗘𝗘𝗞𝗘𝗡𝗗 𝗕𝗥𝗜𝗘𝗙𝗜𝗡𝗚: 𝗜𝗦𝗥𝗔𝗘𝗟 𝗪𝗜𝗟𝗟 𝗥𝗘𝗖𝗘𝗜𝗩𝗘 𝗣𝗟𝗘𝗡𝗧𝗬 𝗠𝗢𝗥𝗘 𝗨.𝗦. 𝗪𝗘𝗔𝗣𝗢𝗡𝗦

- Israel's U.S. weapons: Washington made a fair bale of hay with its delay of one shipment of bombs to Israel, but billions of dollars of weaponry remains in place",0,0,0,956,[],[],[],https://pbs.twimg.com/profile_images/1141814558157357060/rEczoJuu_normal.jpg,https://x.com/bdnews24/status/1789316313443123676,tweet_id:1789316313443123676
Breaking News,@breakingUAnews,2024-05-11T13:12:54.000Z,True, Support ours! #Eurovision2024 #Ukraine️,0,0,0,1.3K,[],[],"['\\U0001f1fa\\U0001f1e6', '\\U0001f1fa\\U0001f1e6']",https://pbs.twimg.com/profile_images/1653355932036767744/j4WZVn7Z_normal.jpg,https://x.com/breakingUAnews/status/1789282535693807831,tweet_id:1789282535693807831
Breaking News,@breakingUAnews,2024-05-11T13:12:56.000Z,True,"Нідерланди дискваліфіковано з Євробачення-2024. Організатори оголосили, що Joost Klein не братиме участі у фіналі 68-го Пісенного конкурсу. Причиною стали звинувачення у насильстві щодо жінки зі знімальної групи. Крім того, виявилось, що артист симпатизує країні-агресору.",0,0,0,1.5K,[],[],"['\\u2757\\ufe0f', '\\U0001f1f3\\U0001f1f1']",https://pbs.twimg.com/profile_images/1653355932036767744/j4WZVn7Z_normal.jpg,https://x.com/breakingUAnews/status/1789282546213158985,tweet_id:1789282546213158985
Marcs,@MarcosFFerr,2024-05-11T15:38:20.000Z,False,It's Europe right NOW. SHAME,0,0,0,101,[],[],[],https://pbs.twimg.com/profile_images/1614582005806546944/DFBA166v_normal.jpg,https://x.com/MarcosFFerr/status/1789319135425335707,tweet_id:1789319135425335707
Theo Thuller,@TThuller,2024-05-11T12:11:54.000Z,False,"Maybe then the guy should follow his own words, “lets come together, we are all humans… except the israeli girl we dont like her”",0,0,0,865,[],[],[],https://pbs.twimg.com/profile_images/1711298054878277632/coUHnUK2_normal.jpg,https://x.com/TThuller/status/1789267185883296066,tweet_id:1789267185883296066
Naufrago,@naufragoTLV,2024-05-11T14:34:30.000Z,False,And it’s others fault that he cannot get hold of himself,0,0,0,423,[],[],[],https://pbs.twimg.com/profile_images/1789347774120517633/INPaktQ5_normal.jpg,https://x.com/naufragoTLV/status/1789303070905503964,tweet_id:1789303070905503964
Yozzer,@Icandodatjob,2024-05-11T13:05:34.000Z,False,"Bet your money on Israel.
Donate your winnings to Gaza #Eurovision2024 #betonisraeldonatetoGaza",0,0,0,579,[],[],[],https://pbs.twimg.com/profile_images/1766473961620082688/0I89LIgx_normal.jpg,https://x.com/Icandodatjob/status/1789280689696776388,tweet_id:1789280689696776388
george priest,@GiorgiIluridz15,2024-05-11T17:03:54.000Z,False,Eurovision is fked since pop era started.,0,0,0,119,[],[],[],https://pbs.twimg.com/profile_images/1766431226355720193/wEbaqaHr_normal.jpg,https://x.com/GiorgiIluridz15/status/1789340668055220348,tweet_id:1789340668055220348
oGaZm,@oGaZm121707,2024-05-11T15:59:07.000Z,False,We don't want open borders though.,0,0,0,83,[],[],[],https://pbs.twimg.com/profile_images/1742236371031363585/jcMhILZN_normal.jpg,https://x.com/oGaZm121707/status/1789324365575712960,tweet_id:1789324365575712960
"Wild at Heart, guided by Mind",@WildHorse2021,2024-05-11T15:30:56.000Z,False,At the end of the day we are not all EuroPapa EuroPapa ,0,0,0,318,[],[],"['\\U0001f601', '\\U0001f602', '\\U0001f923']",https://pbs.twimg.com/profile_images/1634579922243944449/vsefaEhn_normal.jpg,https://x.com/WildHorse2021/status/1789317272781103360,tweet_id:1789317272781103360
Egzon,@EgzLimani,2024-05-11T11:51:25.000Z,True,What is this shit,0,0,0,12K,[],[],[],https://pbs.twimg.com/profile_images/1681546045879115776/pJKwge7D_normal.jpg,https://x.com/EgzLimani/status/1789262028898439252,tweet_id:1789262028898439252
Raha,@SedayeBsedaee,2024-05-11T11:37:30.000Z,False,"Art is not a crime  #ToomajSalehi, a beloved Iranian rapper and voice for justice, faces an unjust death sentence from Iran's oppressive regime. Let's raise our voices and demand #FreeToomaj, standing in solidarity for artistic freedom and human rights!
 #eurovision2024",0,0,0,4.5K,"['#ToomajSalehi', '#FreeToomaj', '#eurovision2024']",[],['\\U0001f3ad'],https://pbs.twimg.com/profile_images/1751804443622805504/_sHUmmkg_normal.jpg,https://x.com/SedayeBsedaee/status/1789258526033932403,tweet_id:1789258526033932403
Jürgen ..,@Jurgen80048425,2024-05-11T11:56:19.000Z,True,Zionist tries to buy a victory,0,0,0,11K,[],[],"['\\U0001f1ee\\U0001f1f1', '\\U0001f926\\u200d\\u2642\\ufe0f']",https://pbs.twimg.com/profile_images/1715846831400185856/WnUz5wJU_normal.jpg,https://x.com/Jurgen80048425/status/1789263265018613785,tweet_id:1789263265018613785
Mike Ray,@MikeRay_22,2024-05-11T12:10:21.000Z,True,Eden Golan for the win!!!!,0,0,0,7.9K,[],[],[],https://pbs.twimg.com/profile_images/1653462261690712076/NOc6Cqu-_normal.jpg,https://x.com/MikeRay_22/status/1789266794261135781,tweet_id:1789266794261135781
Clark_A,@clarkA418,2024-05-11T17:40:25.000Z,True,"Love will defeat the hate.

Vote the brave and magnificent Eden Golan tonight ",0,0,0,556,[],[],"['\\U0001fa75', '\\U0001f1ee\\U0001f1f1', '\\U0001fa75', '\\U0001f1ee\\U0001f1f1', '\\U0001fa75']",https://pbs.twimg.com/profile_images/1714389204623380480/l-hbtSbg_normal.jpg,https://x.com/clarkA418/status/1789349860539269223,tweet_id:1789349860539269223
n_aroma,@nira_aroma,2024-05-11T17:19:52.000Z,True,Hipocrats,0,0,0,737,[],[],[],https://pbs.twimg.com/profile_images/1768118067345674240/2pWId8Q2_normal.jpg,https://x.com/nira_aroma/status/1789344688853422275,tweet_id:1789344688853422275
King Gwap,@KingxGwap,2024-05-11T16:51:13.000Z,True,,0,0,0,920,[],[],"['\\u2764\\ufe0f\\u200d\\U0001fa79', '\\U0001f30f']",https://pbs.twimg.com/profile_images/1787213209247883264/Y-6g_vAs_normal.jpg,https://x.com/KingxGwap/status/1789337477859381527,tweet_id:1789337477859381527
𓂆 Dr. Ishtar of Uruk,@Alicesverige,2024-05-11T17:51:34.000Z,True,We are all Palestinians,0,0,0,568,[],[],[],https://pbs.twimg.com/profile_images/1772030921060888576/Rx5b_IhB_normal.jpg,https://x.com/Alicesverige/status/1789352665182249057,tweet_id:1789352665182249057
Omar,@Uncle_Faruk,2024-05-11T12:11:54.000Z,True,No one respects you. You lack integrity.,0,0,0,10K,[],[],[],https://pbs.twimg.com/profile_images/1725210712358715392/3sBJ3TyS_normal.jpg,https://x.com/Uncle_Faruk/status/1789267185510002713,tweet_id:1789267185510002713
King Gwap,@KingxGwap,2024-05-11T16:51:51.000Z,True, I am the wrong kind of Jew,0,0,0,1.1K,[],[],['\\u2764\\ufe0f\\u200d\\U0001fa79'],https://pbs.twimg.com/profile_images/1787213209247883264/Y-6g_vAs_normal.jpg,https://x.com/KingxGwap/status/1789337638547370340,tweet_id:1789337638547370340
NotFloris.eth,@flovanlieshout,2024-05-11T11:57:51.000Z,True,"This is how institutions destroy the trust that people had in them. 

Sad to see that the contestant with the most EU-positive message is disqualified based on an ongoing investigation. Whatever happened to innocent until proven guilty?",0,0,0,19K,[],[],[],https://pbs.twimg.com/profile_images/1749842421049892864/L_Sy8lk9_normal.jpg,https://x.com/flovanlieshout/status/1789263650999448037,tweet_id:1789263650999448037
HandsomeBastard.ᴱᵀᴴ,@handsomebstrd,2024-05-11T12:02:20.000Z,True,"I'm not voting.  
I'm not watching.  
I'm not caring.  
I'm not supporting.   
I won't care next year either.  
I'm not lying!  ",0,0,0,14K,[],"['@EBU_HQ', '@Eurovision']",['\\U0001f921'],https://pbs.twimg.com/profile_images/1777966565046075392/avGWuX2f_normal.jpg,https://x.com/handsomebstrd/status/1789264778218569739,tweet_id:1789264778218569739
Omar,@Uncle_Faruk,2024-05-11T12:12:22.000Z,True,Complicit in genocide. This is bound to fail,0,0,0,6.1K,[],[],[],https://pbs.twimg.com/profile_images/1725210712358715392/3sBJ3TyS_normal.jpg,https://x.com/Uncle_Faruk/status/1789267303067959640,tweet_id:1789267303067959640
C. Ferrer,@CatalinaFerrerC,2024-05-12T14:04:17.000Z,True,"Me gustaría saber el recuento de llamadas y mensajes, que se han realizado en España para Eurovisión",0,0,0,24,[],[],[],https://pbs.twimg.com/profile_images/1790445373275734016/RWLAn6Ei_normal.jpg,https://x.com/CatalinaFerrerC/status/1789657855219446243,tweet_id:1789657855219446243
Icelander,@islandjanin,2024-05-11T11:38:59.000Z,True,#WeStandWithJoost !!!,0,0,0,1.2K,['#WeStandWithJoost'],[],"['\\U0001f1f3\\U0001f1f1', '\\U0001f1f3\\U0001f1f1', '\\U0001f1f3\\U0001f1f1']",https://pbs.twimg.com/profile_images/1791171409881829376/7rtPc_4l_normal.jpg,https://x.com/islandjanin/status/1789258901164011585,tweet_id:1789258901164011585
Cindy,@Cinister81,2024-05-11T12:54:18.000Z,True," You should be ashamed for convicting Joost before the investigation is over. What happend to “innocent until proven guilty”? 

You can shove it",0,0,0,12K,[],[],['\\U0001f1f3\\U0001f1f1'],https://pbs.twimg.com/profile_images/1746614153635131392/quflorMV_normal.jpg,https://x.com/Cinister81/status/1789277853609082979,tweet_id:1789277853609082979
Andre Pieck,@apieck,2024-05-11T13:09:23.000Z,True,Where can we vote for Joost Klein?,0,0,0,7.6K,[],[],[],https://pbs.twimg.com/profile_images/985196414014820354/EqjuyVXg_normal.jpg,https://x.com/apieck/status/1789281650527936823,tweet_id:1789281650527936823
Just Neil,@Neilovichi,2024-05-11T16:34:13.000Z,True,#Justiceforjoost I've downloaded #Europapa,0,0,0,1.5K,"['#Justiceforjoost', '#Europapa']",[],[],https://pbs.twimg.com/profile_images/1737111095108861952/JANliJNy_normal.jpg,https://x.com/Neilovichi/status/1789333200910614674,tweet_id:1789333200910614674
Directive Creator,@Escapation,2024-05-11T14:35:07.000Z,True,Where is the Netherlands.,0,0,0,2.9K,[],[],[],https://pbs.twimg.com/profile_images/1781608606351470592/TIEVxuhm_normal.png,https://x.com/Escapation/status/1789303224417357827,tweet_id:1789303224417357827
ᵛᶤᶜᵏʸ ,@VickyPalestine,2024-05-11T14:50:28.000Z,True,https://x.com/vickypalestine/vickypalestine/status/1789306604845724144…,0,0,0,1.4K,[],[],[],https://pbs.twimg.com/profile_images/1692696560574824448/jo5Jtxln_normal.jpg,https://x.com/VickyPalestine/status/1789307087412986362,tweet_id:1789307087412986362
Luka,@LukaPetvet,2024-05-11T16:12:14.000Z,True,#eurovision #unitedbymusic #rt,0,0,0,1.4K,[],[],[],https://pbs.twimg.com/profile_images/1786351739093848065/0vR0jljM_normal.jpg,https://x.com/LukaPetvet/status/1789327666669085069,tweet_id:1789327666669085069
alyssa,@afcalyssa,2024-05-11T11:45:17.000Z,True,Shut up,0,0,0,28K,[],[],[],https://pbs.twimg.com/profile_images/1721564207038996480/6IsNOSia_normal.jpg,https://x.com/afcalyssa/status/1789260486858375633,tweet_id:1789260486858375633
